session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,failed_logins,browser_type,unusual_time_access,attack_detected,ip_reputation_score_least_trustworthy,ip_reputation_score_suspicious,ip_reputation_score_excellent_reputation,risk_score,risk_level
SID_02488,490,2,4,686.5481181809766,2,1,Chrome,0,1,False,False,True,1,Low
SID_02489,505,2,1,879.7413368460595,0,3,Edge,0,1,True,False,False,0,Low
SID_02490,116,0,2,109.13162529870644,1,0,Chrome,0,0,False,True,False,1,Low
SID_02491,497,1,2,999.5257084178688,1,2,Unknown,0,0,False,True,False,1,Low
SID_02492,362,0,7,470.46888309685465,0,2,Chrome,0,1,True,False,False,0,Low
SID_02493,401,1,4,365.40894025695366,1,2,Edge,0,0,True,False,False,0,Low
SID_02494,788,1,5,2120.627697090202,1,2,Edge,0,0,True,False,False,0,Low
SID_02495,248,1,3,44.35434511045023,0,2,Chrome,1,0,True,False,False,1,Low
SID_02496,662,1,3,174.13326675746458,1,1,Chrome,0,0,True,False,False,0,Low
SID_02497,444,2,4,376.054215233532,0,1,Chrome,0,0,True,False,False,0,Low
SID_02498,444,2,2,313.2972159745665,0,1,Chrome,0,1,True,False,False,0,Low
SID_02499,658,2,7,571.797179988589,2,2,Chrome,0,1,True,False,False,0,Low
SID_02500,568,1,4,409.8641407777404,1,3,Chrome,0,1,True,False,False,0,Low
SID_02501,614,1,4,1242.0267358378096,1,1,Firefox,0,0,False,True,False,1,Low
SID_02502,693,2,4,1168.8162333258576,2,1,Chrome,1,0,False,True,False,2,Medium
SID_02503,433,1,5,1184.043805617994,1,2,Edge,0,0,True,False,False,0,Low
SID_02504,377,2,1,368.8091714730079,1,1,Chrome,0,0,True,False,False,0,Low
SID_02505,282,1,5,418.545961715788,0,3,Firefox,0,1,False,True,False,1,Low
SID_02506,334,1,5,1019.6934262765332,0,2,Chrome,0,0,False,True,False,1,Low
SID_02507,1089,1,5,106.09252746849094,1,1,Chrome,0,0,True,False,False,0,Low
SID_02508,748,2,5,1528.0000202814442,2,1,Unknown,1,1,False,True,False,2,Medium
SID_02509,229,1,4,623.4142694884554,0,2,Edge,0,0,False,False,True,1,Low
SID_02510,235,1,4,1509.9745466984666,1,3,Unknown,1,1,False,True,False,2,Medium
SID_02511,596,2,6,1262.3629503976113,0,3,Edge,1,1,True,False,False,1,Low
SID_02512,609,1,2,375.2136421386024,0,0,Chrome,0,1,True,False,False,0,Low
SID_02513,609,2,4,85.67602413505006,1,1,Firefox,0,0,True,False,False,0,Low
SID_02514,449,1,1,2028.9287051885008,0,2,Edge,0,0,False,True,False,1,Low
SID_02515,474,1,2,338.0141642177877,0,2,Firefox,0,0,False,True,False,1,Low
SID_02516,565,2,3,374.3938864795302,0,1,Firefox,0,0,True,False,False,0,Low
SID_02517,517,1,1,1917.943114488544,2,3,Chrome,0,1,False,False,True,1,Low
SID_02518,64,1,3,1994.4852902419464,1,3,Chrome,1,1,True,False,False,1,Low
SID_02519,454,1,4,244.0320835069724,0,1,Firefox,0,0,True,False,False,0,Low
SID_02520,329,1,4,74.53151389154203,0,2,Firefox,1,0,False,False,True,2,Medium
SID_02521,535,1,3,0.8869124362843446,0,1,Firefox,0,0,False,True,False,1,Low
SID_02522,1097,1,7,461.42204832841526,1,1,Firefox,0,1,False,True,False,1,Low
SID_02523,573,2,4,672.5263127899993,1,3,Chrome,0,1,False,True,False,1,Low
SID_02524,437,2,5,252.1390960438969,2,1,Unknown,0,1,True,False,False,0,Low
SID_02525,684,1,3,240.61347253735545,2,0,Chrome,0,0,False,True,False,1,Low
SID_02526,596,1,4,353.0210488588559,1,1,Firefox,1,1,True,False,False,1,Low
SID_02527,584,1,3,244.22629246522823,1,1,Firefox,0,1,False,False,True,1,Low
SID_02528,621,1,8,1564.0162824785807,1,1,Chrome,0,1,False,True,False,1,Low
SID_02529,911,1,2,823.662490520027,0,2,Edge,0,0,True,False,False,0,Low
SID_02530,273,1,6,1412.6246815898912,1,1,Chrome,0,0,False,True,False,1,Low
SID_02531,594,1,5,1575.627818454493,0,3,Chrome,0,1,False,False,True,1,Low
SID_02532,314,1,5,456.75772123306376,0,2,Firefox,0,0,False,True,False,1,Low
SID_02533,611,1,1,519.4228265383166,2,2,Chrome,0,0,True,False,False,0,Low
SID_02534,316,2,6,3046.836963212409,1,2,Chrome,0,1,False,False,True,1,Low
SID_02535,416,2,3,1357.9157701805022,0,2,Chrome,0,0,False,True,False,1,Low
SID_02536,440,1,2,1279.1716433251545,2,1,Chrome,0,1,True,False,False,0,Low
SID_02537,695,2,5,701.1046805257126,1,2,Chrome,0,0,True,False,False,0,Low
SID_02538,683,1,1,494.6548172856344,0,1,Chrome,0,0,False,True,False,1,Low
SID_02539,250,2,1,1800.0753074007591,1,2,Chrome,0,0,True,False,False,0,Low
SID_02540,510,1,3,1305.9890445030278,0,1,Chrome,1,1,True,False,False,1,Low
SID_02541,358,2,4,581.8413407597434,0,1,Firefox,0,1,False,False,True,1,Low
SID_02542,248,1,3,252.30664194172772,2,2,Chrome,0,0,True,False,False,0,Low
SID_02543,456,1,3,127.45867168846772,1,1,Edge,0,0,False,False,True,1,Low
SID_02544,438,1,4,643.6308247001749,2,1,Edge,0,1,True,False,False,0,Low
SID_02545,985,1,1,280.81565241611355,2,2,Firefox,0,0,False,True,False,1,Low
SID_02546,586,1,2,245.45471275929108,0,0,Edge,1,1,True,False,False,1,Low
SID_02547,224,1,3,89.44833675030085,2,2,Unknown,1,0,False,False,True,2,Medium
SID_02548,387,2,3,28.064738088200222,1,1,Firefox,0,0,True,False,False,0,Low
SID_02549,704,1,4,1223.591819949019,0,1,Chrome,0,0,False,True,False,1,Low
SID_02550,917,1,4,91.41792415779072,1,0,Chrome,0,0,True,False,False,0,Low
SID_02551,182,1,5,1755.770347300082,0,2,Chrome,0,0,True,False,False,0,Low
SID_02552,124,0,1,192.4177588065003,0,4,Edge,1,1,False,True,False,2,Medium
SID_02553,874,2,6,1140.612788900402,0,2,Chrome,0,0,False,True,False,1,Low
SID_02554,577,2,2,1385.2820877980182,1,1,Chrome,0,0,True,False,False,0,Low
SID_02555,326,1,7,1258.3147837810136,0,1,Safari,0,1,True,False,False,0,Low
SID_02556,606,1,4,1649.9468491170546,0,2,Edge,0,1,True,False,False,0,Low
SID_02557,64,1,2,332.0740715917182,1,3,Chrome,0,1,True,False,False,0,Low
SID_02558,500,1,3,3408.6108243682447,1,1,Chrome,0,0,False,True,False,1,Low
SID_02559,565,1,7,262.35304762437,0,0,Chrome,0,1,False,True,False,1,Low
SID_02560,684,1,5,2178.10182465868,2,2,Chrome,0,0,True,False,False,0,Low
SID_02561,297,1,2,460.2061220323408,1,0,Chrome,1,0,True,False,False,1,Low
SID_02562,517,1,3,46.89350516735831,2,1,Firefox,0,0,True,False,False,0,Low
SID_02563,314,1,5,1229.3830491572303,0,0,Chrome,0,0,True,False,False,0,Low
SID_02564,551,2,3,1238.7150151976302,2,1,Chrome,0,0,False,True,False,1,Low
SID_02565,320,1,1,175.81728863342053,2,2,Edge,0,0,True,False,False,0,Low
SID_02566,418,2,6,1387.6039462077752,1,2,Chrome,0,0,False,True,False,1,Low
SID_02567,300,1,8,137.18069441966912,2,3,Firefox,0,1,False,True,False,1,Low
SID_02568,630,1,6,131.3637233611598,1,2,Firefox,0,0,True,False,False,0,Low
SID_02569,671,1,2,1324.047491146982,0,1,Chrome,0,0,False,True,False,1,Low
SID_02570,453,2,5,274.2391858934274,2,1,Chrome,0,0,False,True,False,1,Low
SID_02571,507,1,5,63.99495757304094,1,2,Edge,0,0,False,True,False,1,Low
SID_02572,210,2,2,2505.1313813300376,0,0,Unknown,0,0,True,False,False,0,Low
SID_02573,440,1,4,651.4209267871476,0,1,Firefox,0,1,True,False,False,0,Low
SID_02574,489,1,3,475.47809757242845,1,1,Chrome,0,1,False,False,True,1,Low
SID_02575,1024,2,4,561.1209915963747,1,2,Chrome,0,0,False,True,False,1,Low
SID_02576,277,1,1,888.0224260686516,2,0,Firefox,0,0,True,False,False,0,Low
SID_02577,792,2,4,1582.4672971734983,1,1,Chrome,1,1,True,False,False,1,Low
SID_02578,699,1,8,893.2065066013271,0,0,Edge,0,1,True,False,False,0,Low
SID_02579,556,1,6,1076.2029916024908,1,1,Chrome,0,1,True,False,False,0,Low
SID_02580,851,2,6,158.91011131968764,0,1,Firefox,0,0,False,True,False,1,Low
SID_02581,574,0,4,387.7275313446247,1,0,Chrome,0,1,False,False,True,1,Low
SID_02582,577,1,1,703.214826926875,1,2,Firefox,0,0,True,False,False,0,Low
SID_02583,489,2,3,772.8187087516292,2,3,Firefox,0,1,False,True,False,1,Low
SID_02584,744,1,6,252.52853119654637,1,1,Chrome,0,0,False,True,False,1,Low
SID_02585,719,2,5,2950.5358255877504,1,0,Chrome,0,1,True,False,False,0,Low
SID_02586,374,1,3,100.61927839873827,2,2,Chrome,0,1,True,False,False,0,Low
SID_02587,236,1,8,95.27763220678352,2,0,Edge,1,1,True,False,False,1,Low
SID_02588,459,1,6,208.20938785414825,0,1,Firefox,0,0,False,True,False,1,Low
SID_02589,339,1,3,1121.6569799548404,0,1,Safari,0,0,True,False,False,0,Low
SID_02590,487,1,3,29.788819158344555,2,3,Edge,1,1,True,False,False,1,Low
SID_02591,747,1,7,3529.380482938783,2,1,Chrome,0,1,True,False,False,0,Low
SID_02592,408,1,8,3520.442330728504,0,2,Unknown,0,1,True,False,False,0,Low
SID_02593,491,0,2,139.18200112210806,0,2,Firefox,1,0,True,False,False,1,Low
SID_02594,511,1,3,410.2664756144368,0,3,Chrome,0,1,False,False,True,1,Low
SID_02595,669,1,6,182.44180291632145,1,0,Firefox,1,0,True,False,False,1,Low
SID_02596,64,1,2,419.419472781961,2,2,Edge,0,0,False,True,False,1,Low
SID_02597,378,2,5,608.9058438549633,0,2,Chrome,0,0,True,False,False,0,Low
SID_02598,542,1,2,1384.0738335434232,1,3,Unknown,0,1,True,False,False,0,Low
SID_02599,740,1,5,29.17128464694989,2,2,Firefox,0,0,True,False,False,0,Low
SID_02600,401,1,1,3467.972233420885,1,0,Chrome,0,0,True,False,False,0,Low
SID_02601,124,1,2,2258.270140527371,0,1,Firefox,0,0,False,False,True,1,Low
SID_02602,623,1,3,675.9528033178085,1,1,Chrome,0,0,True,False,False,0,Low
SID_02603,372,1,1,524.5214082206138,0,0,Chrome,1,0,False,True,False,2,Medium
SID_02604,262,1,2,639.9532072962702,1,0,Chrome,0,0,False,True,False,1,Low
SID_02605,375,1,3,14.89046403133029,0,2,Chrome,0,1,False,False,True,1,Low
SID_02606,463,1,3,1070.560326995021,0,1,Chrome,0,0,False,True,False,1,Low
SID_02607,379,1,3,548.8355468403822,0,3,Edge,1,1,False,True,False,2,Medium
SID_02608,64,1,2,269.54258225933347,0,1,Edge,0,0,False,True,False,1,Low
SID_02609,679,2,5,495.2389398754776,2,1,Chrome,0,1,False,False,True,1,Low
SID_02610,754,2,1,276.8907900834674,0,1,Edge,1,0,False,False,True,2,Medium
SID_02611,630,1,4,963.0469808379564,2,3,Chrome,0,1,False,False,True,1,Low
SID_02612,272,1,5,762.4347383113052,0,2,Chrome,0,0,True,False,False,0,Low
SID_02613,459,1,3,392.93945089630745,2,2,Chrome,0,1,False,False,True,1,Low
SID_02614,498,1,6,301.78431886619745,2,3,Firefox,0,1,False,False,True,1,Low
SID_02615,619,1,3,1683.2277144791772,0,0,Unknown,0,0,True,False,False,0,Low
SID_02616,633,1,6,917.163703724846,2,0,Chrome,0,0,False,True,False,1,Low
SID_02617,353,2,4,1006.4104690966186,1,4,Edge,0,1,True,False,False,0,Low
SID_02618,516,2,7,771.1369980074232,1,3,Edge,1,1,False,False,True,2,Medium
SID_02619,591,1,2,62.568652826340255,1,1,Edge,0,1,True,False,False,0,Low
SID_02620,791,1,2,48.87289818321441,0,2,Chrome,0,0,True,False,False,0,Low
SID_02621,640,2,3,448.53319755921353,1,2,Firefox,1,0,False,True,False,2,Medium
SID_02622,657,2,3,2133.142326807416,0,3,Chrome,0,1,True,False,False,0,Low
SID_02623,516,0,5,595.0608743831247,1,1,Chrome,0,0,False,True,False,1,Low
SID_02624,782,1,2,1669.2342406319706,1,2,Safari,0,1,False,False,True,1,Low
SID_02625,581,1,3,81.22746878324739,1,1,Chrome,0,0,True,False,False,0,Low
SID_02626,327,1,2,1030.640627687545,1,2,Chrome,1,1,False,False,True,2,Medium
SID_02627,780,1,2,225.18809592077423,2,1,Firefox,0,0,True,False,False,0,Low
SID_02628,639,1,1,594.704256723197,2,1,Edge,0,0,False,False,True,1,Low
SID_02629,411,1,3,277.29038326574704,0,2,Chrome,0,0,False,False,True,1,Low
SID_02630,404,2,6,996.7623754191349,0,1,Chrome,1,0,True,False,False,1,Low
SID_02631,559,2,4,409.8467818140476,0,4,Chrome,0,1,True,False,False,0,Low
SID_02632,592,1,7,496.1679607657307,2,2,Edge,0,1,False,True,False,1,Low
SID_02633,539,2,3,225.19606585351016,2,2,Safari,0,1,False,True,False,1,Low
SID_02634,562,1,9,264.4249130869489,0,1,Chrome,0,1,True,False,False,1,Low
SID_02635,839,2,4,158.24939318395883,0,0,Chrome,0,0,True,False,False,0,Low
SID_02636,714,1,5,645.5877931415113,1,1,Safari,0,0,False,True,False,1,Low
SID_02637,538,1,5,125.32019988366014,1,2,Chrome,0,0,True,False,False,0,Low
SID_02638,688,1,3,249.80127618952687,2,1,Chrome,0,0,False,True,False,1,Low
SID_02639,293,1,7,604.803737602062,0,1,Safari,0,1,True,False,False,0,Low
SID_02640,579,1,3,257.0807682146637,2,2,Unknown,0,1,True,False,False,0,Low
SID_02641,861,1,3,710.3563455794348,0,2,Chrome,0,0,True,False,False,0,Low
SID_02642,456,0,5,11.41221706903353,0,2,Unknown,0,1,False,False,True,1,Low
SID_02643,330,1,2,2896.1632323807903,0,0,Chrome,0,0,False,False,True,1,Low
SID_02644,369,1,9,1047.4336385363351,2,2,Firefox,1,1,True,False,False,2,Medium
SID_02645,282,1,5,560.6518068338949,0,2,Edge,0,1,True,False,False,0,Low
SID_02646,343,1,9,2029.006304987584,0,3,Chrome,0,1,True,False,False,1,Low
SID_02647,425,1,3,1630.7384544962251,2,1,Edge,0,0,False,True,False,1,Low
SID_02648,218,2,7,365.2648229378259,1,0,Safari,0,1,True,False,False,0,Low
SID_02649,503,1,5,98.75548510164366,2,1,Edge,0,1,False,False,True,1,Low
SID_02650,680,1,5,232.53042709977075,1,1,Chrome,0,0,False,False,True,1,Low
SID_02651,318,2,8,187.25164465369903,0,2,Chrome,0,1,True,False,False,0,Low
SID_02652,803,1,6,1109.2193037466905,0,0,Chrome,0,0,True,False,False,0,Low
SID_02653,602,1,4,635.4530029906896,0,2,Edge,0,1,False,False,True,1,Low
SID_02654,706,2,5,1518.21980287136,0,2,Edge,0,1,False,False,True,1,Low
SID_02655,368,1,3,538.2063692372774,0,3,Chrome,0,1,False,True,False,1,Low
SID_02656,670,1,11,1174.9239928400564,2,1,Chrome,0,1,False,False,True,2,Medium
SID_02657,281,2,7,312.5670213354288,0,1,Firefox,0,1,True,False,False,0,Low
SID_02658,678,1,3,737.3457980423989,0,3,Edge,0,1,True,False,False,0,Low
SID_02659,534,1,3,815.9891803969533,2,0,Chrome,0,0,False,True,False,1,Low
SID_02660,610,0,4,1139.320243649939,1,3,Chrome,1,1,True,False,False,1,Low
SID_02661,264,1,6,1285.5065445100522,1,2,Firefox,0,0,False,False,True,1,Low
SID_02662,320,1,2,258.9271503215936,2,0,Edge,0,0,False,True,False,1,Low
SID_02663,619,2,7,388.9818616245024,1,1,Unknown,0,1,False,False,True,1,Low
SID_02664,310,2,4,185.68194082122952,2,2,Chrome,0,0,False,True,False,1,Low
SID_02665,592,1,5,1102.1353180104788,1,0,Safari,0,0,True,False,False,0,Low
SID_02666,226,1,3,252.56709139037983,1,0,Edge,0,1,False,False,True,1,Low
SID_02667,669,2,4,396.77483343165454,1,1,Chrome,0,0,False,True,False,1,Low
SID_02668,253,2,3,1299.7487624107723,1,0,Firefox,0,0,True,False,False,0,Low
SID_02669,610,1,2,332.1731671764994,0,2,Firefox,0,0,True,False,False,0,Low
SID_02670,625,1,6,275.6845249767663,0,2,Edge,0,0,True,False,False,0,Low
SID_02671,360,1,2,842.5626859264671,0,3,Firefox,0,1,False,False,True,1,Low
SID_02672,616,2,5,2963.148530576036,0,2,Chrome,0,0,False,True,False,1,Low
SID_02673,552,2,2,51.73661088305182,1,0,Chrome,0,0,True,False,False,0,Low
SID_02674,392,0,6,1440.422584133904,1,1,Chrome,0,0,True,False,False,0,Low
SID_02675,298,2,6,103.72696938039785,1,1,Safari,0,0,False,False,True,1,Low
SID_02676,107,1,3,338.37160741785914,2,1,Chrome,0,1,False,False,True,1,Low
SID_02677,569,1,2,431.26751128667433,1,2,Chrome,0,0,False,True,False,1,Low
SID_02678,187,2,5,1014.7787963558416,0,1,Unknown,0,1,True,False,False,0,Low
SID_02679,519,2,6,2089.093834958553,0,1,Chrome,0,0,True,False,False,0,Low
SID_02680,447,1,6,86.07793277490612,0,3,Chrome,0,1,True,False,False,0,Low
SID_02681,635,1,2,1092.5926781164617,2,0,Firefox,1,0,True,False,False,1,Low
SID_02682,439,2,7,311.2314766196421,1,0,Chrome,0,1,False,True,False,1,Low
SID_02683,434,1,2,1857.504004205432,2,2,Edge,0,0,True,False,False,0,Low
SID_02684,646,1,2,260.8243922452578,0,1,Chrome,1,0,True,False,False,1,Low
SID_02685,567,1,3,946.9753070536368,1,2,Chrome,0,1,False,False,True,1,Low
SID_02686,563,1,4,144.02491378546102,1,1,Chrome,0,1,True,False,False,0,Low
SID_02687,593,1,5,2535.0611376996326,2,2,Firefox,0,0,False,True,False,1,Low
SID_02688,192,2,6,3.4669724713208985,1,3,Firefox,0,1,True,False,False,0,Low
SID_02689,651,1,1,212.06040565814249,1,1,Chrome,1,0,False,True,False,2,Medium
SID_02690,622,1,1,901.4714373437524,2,2,Firefox,0,0,True,False,False,0,Low
SID_02691,296,1,3,1536.7162047509582,2,2,Edge,0,1,False,False,True,1,Low
SID_02692,451,2,4,4035.847211698918,0,4,Edge,0,1,True,False,False,0,Low
SID_02693,492,0,8,152.21263453728423,1,1,Chrome,0,1,False,True,False,1,Low
SID_02694,473,2,8,293.54628977279305,0,1,Safari,0,1,False,False,True,1,Low
SID_02695,566,2,2,1779.4038513194027,2,1,Chrome,0,0,True,False,False,0,Low
SID_02696,786,1,2,26.431813678708377,2,1,Chrome,0,0,True,False,False,0,Low
SID_02697,716,1,6,1057.3701396481588,0,0,Chrome,0,1,True,False,False,0,Low
SID_02698,237,1,5,440.0024035437236,2,3,Chrome,0,1,False,True,False,1,Low
SID_02699,624,1,5,933.9019142786814,1,1,Firefox,0,0,True,False,False,0,Low
SID_02700,765,2,2,595.3841817924241,1,4,Firefox,0,1,True,False,False,0,Low
SID_02701,577,1,7,789.1814952450737,1,1,Chrome,0,1,False,True,False,1,Low
SID_02702,718,0,1,878.882735540743,0,1,Chrome,0,0,True,False,False,0,Low
SID_02703,902,1,4,798.1002993818915,2,1,Chrome,0,0,False,True,False,1,Low
SID_02704,704,1,2,873.8568431143938,0,0,Chrome,0,1,True,False,False,0,Low
SID_02705,549,1,7,672.1083318928843,2,3,Chrome,0,1,False,False,True,1,Low
SID_02706,709,1,9,1001.1181241797198,0,2,Chrome,0,1,False,False,True,2,Medium
SID_02707,528,1,2,1196.9712190095538,1,2,Edge,0,1,False,False,True,1,Low
SID_02708,504,1,3,1240.6915378976826,0,1,Chrome,0,0,False,True,False,1,Low
SID_02709,429,1,5,1536.6554128624591,0,1,Unknown,0,1,True,False,False,0,Low
SID_02710,812,1,4,304.3086948514952,2,3,Chrome,1,1,True,False,False,1,Low
SID_02711,336,1,1,1095.623524010754,1,2,Chrome,0,1,True,False,False,0,Low
SID_02712,806,1,1,2344.8743750511467,0,3,Firefox,0,1,True,False,False,0,Low
SID_02713,599,1,2,366.41967325376976,1,1,Edge,0,0,False,False,True,1,Low
SID_02714,220,1,2,1202.7700852726562,0,2,Chrome,0,1,False,False,True,1,Low
SID_02715,573,1,5,275.6421477877564,0,2,Edge,0,0,False,True,False,1,Low
SID_02716,79,1,6,154.4497196293494,1,0,Edge,0,0,False,False,True,1,Low
SID_02717,625,1,2,473.08916215297927,2,3,Chrome,1,1,False,False,True,2,Medium
SID_02718,677,1,3,1314.115181833867,2,1,Edge,0,0,True,False,False,0,Low
SID_02719,381,1,6,293.5216731702644,0,2,Chrome,0,0,False,False,True,1,Low
SID_02720,524,1,1,279.5771818716388,1,2,Chrome,1,1,False,False,True,2,Medium
SID_02721,890,1,2,260.2241212489881,1,2,Safari,0,0,True,False,False,0,Low
SID_02722,398,2,6,196.84420986181505,0,1,Chrome,0,0,True,False,False,0,Low
SID_02723,288,1,5,755.5690437321359,2,2,Chrome,0,0,True,False,False,0,Low
SID_02724,796,1,5,223.06972103053525,0,2,Chrome,1,0,False,True,False,2,Medium
SID_02725,892,2,1,2185.499264373896,0,0,Safari,0,0,False,True,False,1,Low
SID_02726,500,1,4,339.6339999676835,0,2,Chrome,0,0,False,True,False,1,Low
SID_02727,702,2,1,625.4056980161646,2,1,Chrome,0,0,False,True,False,1,Low
SID_02728,768,1,1,420.9821865586714,1,1,Chrome,0,1,True,False,False,0,Low
SID_02729,351,1,4,2631.3470934545867,0,1,Unknown,0,1,False,True,False,1,Low
SID_02730,402,2,4,441.3340717484445,0,4,Chrome,0,1,False,False,True,1,Low
SID_02731,746,1,1,663.5299794136819,0,2,Safari,0,0,True,False,False,0,Low
SID_02732,837,1,5,1153.1861132856984,0,5,Chrome,0,1,True,False,False,0,Low
SID_02733,612,1,3,150.3143140512584,2,0,Chrome,0,1,False,False,True,1,Low
SID_02734,324,1,1,26.54914461771981,2,3,Chrome,0,1,False,True,False,1,Low
SID_02735,897,1,3,485.4580405488949,2,1,Chrome,1,0,True,False,False,1,Low
SID_02736,393,1,2,639.9466459143133,0,0,Safari,0,0,True,False,False,0,Low
SID_02737,432,2,7,270.68757640800305,1,1,Edge,0,1,True,False,False,0,Low
SID_02738,568,2,5,496.66815971412046,0,1,Chrome,1,0,True,False,False,1,Low
SID_02739,810,1,1,763.9430399748884,0,2,Chrome,0,0,False,True,False,1,Low
SID_02740,670,0,6,2897.663512932909,2,2,Firefox,0,1,True,False,False,0,Low
SID_02741,582,1,7,736.5948162731511,0,1,Chrome,0,1,True,False,False,0,Low
SID_02742,592,1,3,476.60921046284176,0,1,Firefox,0,0,True,False,False,0,Low
SID_02743,508,2,6,18.228909905024366,0,1,Edge,0,1,True,False,False,0,Low
SID_02744,611,2,4,297.5274419943112,1,3,Chrome,0,1,True,False,False,0,Low
SID_02745,64,2,3,355.1393717393554,0,1,Chrome,0,0,True,False,False,0,Low
SID_02746,440,1,3,518.4542681280242,0,2,Chrome,0,0,False,True,False,1,Low
SID_02747,548,1,4,1219.2361726645786,1,1,Chrome,0,0,True,False,False,0,Low
SID_02748,269,2,4,1196.4852548517256,1,2,Unknown,0,1,False,True,False,1,Low
SID_02749,577,1,6,1492.941536535571,1,2,Edge,1,0,True,False,False,1,Low
SID_02750,459,1,4,273.98386282558425,0,2,Chrome,0,1,False,False,True,1,Low
SID_02751,851,1,4,340.28042508320914,0,0,Firefox,0,0,True,False,False,0,Low
SID_02752,814,2,6,130.2400133866189,2,2,Chrome,0,1,False,False,True,1,Low
SID_02753,406,1,6,1558.2579276358188,0,1,Chrome,0,0,True,False,False,0,Low
SID_02754,469,1,6,844.9830315337547,0,2,Firefox,0,1,False,False,True,1,Low
SID_02755,485,1,4,64.57760238555824,0,1,Chrome,0,0,True,False,False,0,Low
SID_02756,409,1,7,289.530336653958,0,1,Chrome,0,1,True,False,False,0,Low
SID_02757,539,2,4,132.58401781304775,1,1,Chrome,0,0,True,False,False,0,Low
SID_02758,348,1,3,2784.9241412798783,2,0,Chrome,0,0,True,False,False,0,Low
SID_02759,273,1,3,313.9634635291192,0,0,Firefox,0,0,True,False,False,0,Low
SID_02760,624,1,5,548.8853283420859,1,0,Edge,0,0,False,True,False,1,Low
SID_02761,625,1,4,306.0655674904243,0,2,Edge,1,0,False,False,True,2,Medium
SID_02762,339,1,3,514.4143798451636,2,1,Unknown,0,0,True,False,False,0,Low
SID_02763,679,1,3,5269.782314835798,0,3,Edge,1,1,True,False,False,1,Low
SID_02764,373,1,1,271.0554202501745,0,2,Chrome,0,0,True,False,False,0,Low
SID_02765,550,1,5,265.72196410089003,0,1,Chrome,0,0,False,True,False,1,Low
SID_02766,664,2,1,371.3821250287824,0,1,Chrome,0,0,True,False,False,0,Low
SID_02767,493,2,2,148.40540175426287,1,2,Chrome,0,0,True,False,False,0,Low
SID_02768,590,1,8,1074.562581905359,1,0,Edge,1,1,False,True,False,2,Medium
SID_02769,396,1,5,381.5778690928876,1,1,Firefox,0,0,False,False,True,1,Low
SID_02770,460,2,5,695.6378950531869,2,1,Chrome,1,0,False,False,True,2,Medium
SID_02771,458,1,3,866.1197097160849,0,1,Firefox,0,1,False,False,True,1,Low
SID_02772,350,1,1,28.869604885319827,1,0,Chrome,0,0,True,False,False,0,Low
SID_02773,464,2,2,826.265912983202,0,1,Chrome,0,1,False,False,True,1,Low
SID_02774,190,1,6,608.7458124800797,1,1,Edge,1,0,True,False,False,1,Low
SID_02775,401,1,4,69.18775254113493,2,3,Chrome,0,1,False,True,False,1,Low
SID_02776,443,1,2,106.35578507406731,2,3,Chrome,0,1,True,False,False,0,Low
SID_02777,448,1,3,464.99621642820375,1,2,Chrome,0,0,False,True,False,1,Low
